week_start,week_end,is_partial_week,state_code,product,measurement_unit,average_price,median_price,minimum_price,maximum_price,price_observations,station_count
2026-06-01,2026-06-07,False,AC,GASOLINA ADITIVADA,R$ / litro,7.424,7.47,7.14,7.59,12,12
2026-06-01,2026-06-07,False,AL,DIESEL,R$ / litro,7.61,7.64,6.79,8.99,8,8
2026-06-01,2026-06-07,False,AL,DIESEL S10,R$ / litro,7.401,7.19,6.79,8.29,27,27
2026-06-01,2026-06-07,False,AL,ETANOL,R$ / litro,5.2,5.04,4.89,5.99,52,52
2026-06-01,2026-06-07,False,AL,GASOLINA,R$ / litro,6.885,6.85,6.39,7.67,58,58
2026-06-01,2026-06-07,False,AL,GASOLINA ADITIVADA,R$ / litro,7.079,6.99,6.59,8.04,40,40
2026-06-01,2026-06-07,False,AL,GNV,R$ / m³,4.225,4.19,3.89,4.94,13,13
2026-06-01,2026-06-07,False,AM,DIESEL,R$ / litro,7.257,7.29,6.99,7.59,15,15
2026-06-01,2026-06-07,False,AM,DIESEL S10,R$ / litro,7.554,7.29,6.99,8.99,40,40
2026-06-01,2026-06-07,False,AM,ETANOL,R$ / litro,4.986,4.99,4.68,5.59,34,34
2026-06-01,2026-06-07,False,AM,GASOLINA,R$ / litro,7.046,6.79,6.49,8.99,53,53
2026-06-01,2026-06-07,False,AM,GASOLINA ADITIVADA,R$ / litro,7.152,6.84,6.69,8.99,43,43
2026-06-01,2026-06-07,False,AM,GNV,R$ / m³,4.99,4.99,4.99,4.99,2,2
2026-06-01,2026-06-07,False,AP,DIESEL S10,R$ / litro,7.002,6.965,6.9,7.18,4,4
2026-06-01,2026-06-07,False,AP,ETANOL,R$ / litro,5.857,5.84,5.84,5.89,3,3
2026-06-01,2026-06-07,False,AP,GASOLINA,R$ / litro,6.492,6.43,6.43,6.79,17,17
2026-06-01,2026-06-07,False,AP,GASOLINA ADITIVADA,R$ / litro,6.835,6.81,6.69,7.03,4,4
2026-06-01,2026-06-07,False,BA,DIESEL,R$ / litro,7.493,7.49,6.69,8.89,135,135
2026-06-01,2026-06-07,False,BA,DIESEL S10,R$ / litro,7.666,7.595,6.89,8.99,166,166
2026-06-01,2026-06-07,False,BA,ETANOL,R$ / litro,5.12,4.99,4.27,6.39,194,194
2026-06-01,2026-06-07,False,BA,GASOLINA,R$ / litro,7.209,7.2,6.65,7.97,220,220
2026-06-01,2026-06-07,False,BA,GASOLINA ADITIVADA,R$ / litro,7.296,7.28,6.67,8.15,159,159
2026-06-01,2026-06-07,False,BA,GNV,R$ / m³,4.432,4.29,4.25,5.03,9,9
2026-06-01,2026-06-07,False,CE,DIESEL,R$ / litro,7.156,7.14,6.5,7.99,24,24
2026-06-01,2026-06-07,False,CE,DIESEL S10,R$ / litro,7.166,7.15,6.15,7.99,126,126
2026-06-01,2026-06-07,False,CE,ETANOL,R$ / litro,5.327,5.29,4.86,6.19,127,127
2026-06-01,2026-06-07,False,CE,GASOLINA,R$ / litro,6.916,6.79,6.48,7.49,143,143
2026-06-01,2026-06-07,False,CE,GASOLINA ADITIVADA,R$ / litro,7.035,6.97,6.65,7.59,120,120
2026-06-01,2026-06-07,False,CE,GNV,R$ / m³,5.15,5.15,5.15,5.15,6,6
2026-06-01,2026-06-07,False,DF,DIESEL,R$ / litro,7.005,6.98,6.64,7.32,13,13
2026-06-01,2026-06-07,False,DF,DIESEL S10,R$ / litro,6.951,6.98,6.69,7.19,13,13
2026-06-01,2026-06-07,False,DF,ETANOL,R$ / litro,4.187,4.19,3.89,4.69,25,25
2026-06-01,2026-06-07,False,DF,GASOLINA,R$ / litro,6.569,6.59,6.29,6.89,49,49
2026-06-01,2026-06-07,False,DF,GASOLINA ADITIVADA,R$ / litro,6.773,6.75,6.39,7.27,42,42
2026-06-01,2026-06-07,False,ES,DIESEL,R$ / litro,6.841,6.89,6.59,7.39,31,31
2026-06-01,2026-06-07,False,ES,DIESEL S10,R$ / litro,6.924,6.89,6.59,7.49,58,58
2026-06-01,2026-06-07,False,ES,ETANOL,R$ / litro,4.925,4.89,4.52,5.89,67,67
2026-06-01,2026-06-07,False,ES,GASOLINA,R$ / litro,6.599,6.39,6.25,7.39,91,91
2026-06-01,2026-06-07,False,ES,GASOLINA ADITIVADA,R$ / litro,6.798,6.745,6.29,7.69,74,74
2026-06-01,2026-06-07,False,ES,GNV,R$ / m³,4.216,4.09,3.99,4.98,11,11
2026-06-01,2026-06-07,False,GO,DIESEL,R$ / litro,6.557,6.55,5.81,7.95,89,89
2026-06-01,2026-06-07,False,GO,DIESEL S10,R$ / litro,6.845,6.79,6.37,7.99,127,127
2026-06-01,2026-06-07,False,GO,ETANOL,R$ / litro,4.326,4.41,3.59,4.77,152,152
2026-06-01,2026-06-07,False,GO,GASOLINA,R$ / litro,6.803,6.89,5.99,7.39,157,157
2026-06-01,2026-06-07,False,GO,GASOLINA ADITIVADA,R$ / litro,6.976,6.97,6.09,7.64,99,99
2026-06-01,2026-06-07,False,MA,DIESEL,R$ / litro,7.078,6.99,6.4,7.71,53,53
2026-06-01,2026-06-07,False,MA,DIESEL S10,R$ / litro,7.208,7.165,6.63,7.8,84,84
2026-06-01,2026-06-07,False,MA,ETANOL,R$ / litro,5.374,5.195,4.88,6.5,58,58
2026-06-01,2026-06-07,False,MA,GASOLINA,R$ / litro,6.765,6.69,6.28,7.6,100,100
2026-06-01,2026-06-07,False,MA,GASOLINA ADITIVADA,R$ / litro,6.887,6.89,6.28,7.89,58,58
2026-06-01,2026-06-07,False,MG,DIESEL,R$ / litro,6.738,6.75,6.08,7.69,235,235
2026-06-01,2026-06-07,False,MG,DIESEL S10,R$ / litro,7.01,6.99,6.25,7.89,338,338
2026-06-01,2026-06-07,False,MG,ETANOL,R$ / litro,4.261,4.29,3.55,5.12,460,460
2026-06-01,2026-06-07,False,MG,GASOLINA,R$ / litro,6.334,6.36,5.54,7.39,480,480
2026-06-01,2026-06-07,False,MG,GASOLINA ADITIVADA,R$ / litro,6.559,6.555,5.74,8.25,308,308
2026-06-01,2026-06-07,False,MG,GNV,R$ / m³,5.192,4.98,4.79,5.79,10,10
2026-06-01,2026-06-07,False,MS,DIESEL,R$ / litro,6.897,6.88,6.19,7.58,24,24
2026-06-01,2026-06-07,False,MS,DIESEL S10,R$ / litro,7.085,6.99,6.69,7.69,25,25
2026-06-01,2026-06-07,False,MS,ETANOL,R$ / litro,4.215,4.285,3.88,4.97,28,28
2026-06-01,2026-06-07,False,MS,GASOLINA,R$ / litro,6.596,6.49,6.17,7.29,44,44
2026-06-01,2026-06-07,False,MS,GASOLINA ADITIVADA,R$ / litro,6.766,6.68,6.19,7.49,35,35
2026-06-01,2026-06-07,False,MS,GNV,R$ / m³,4.69,4.69,4.59,4.79,2,2
2026-06-01,2026-06-07,False,MT,DIESEL,R$ / litro,6.888,6.95,6.03,7.39,49,49
2026-06-01,2026-06-07,False,MT,DIESEL S10,R$ / litro,7.168,7.085,6.77,7.9,54,54
2026-06-01,2026-06-07,False,MT,ETANOL,R$ / litro,3.937,3.99,3.37,4.26,78,78
2026-06-01,2026-06-07,False,MT,GASOLINA,R$ / litro,6.715,6.69,6.27,7.48,80,80
2026-06-01,2026-06-07,False,MT,GASOLINA ADITIVADA,R$ / litro,6.871,6.89,6.27,7.48,48,48
2026-06-01,2026-06-07,False,MT,GNV,R$ / m³,3.99,3.99,3.99,3.99,3,3
2026-06-01,2026-06-07,False,PA,DIESEL,R$ / litro,7.292,7.24,6.29,8.34,46,46
2026-06-01,2026-06-07,False,PA,DIESEL S10,R$ / litro,7.427,7.365,6.65,8.54,74,74
2026-06-01,2026-06-07,False,PA,ETANOL,R$ / litro,5.232,5.29,4.55,6.09,43,43
2026-06-01,2026-06-07,False,PA,GASOLINA,R$ / litro,6.906,6.95,6.31,8.11,97,97
2026-06-01,2026-06-07,False,PA,GASOLINA ADITIVADA,R$ / litro,7.078,7.045,6.57,8.08,60,60
2026-06-01,2026-06-07,False,PB,DIESEL,R$ / litro,6.873,6.89,6.37,7.4,30,30
2026-06-01,2026-06-07,False,PB,DIESEL S10,R$ / litro,7.158,7.09,6.85,7.65,50,50
2026-06-01,2026-06-07,False,PB,ETANOL,R$ / litro,4.859,4.79,4.49,5.39,56,56
2026-06-01,2026-06-07,False,PB,GASOLINA,R$ / litro,6.534,6.49,6.27,7.1,67,67
2026-06-01,2026-06-07,False,PB,GASOLINA ADITIVADA,R$ / litro,6.674,6.69,6.38,6.89,46,46
2026-06-01,2026-06-07,False,PB,GNV,R$ / m³,4.944,4.86,4.85,5.21,12,12
2026-06-01,2026-06-07,False,PE,DIESEL,R$ / litro,7.501,7.59,6.97,7.69,7,7
2026-06-01,2026-06-07,False,PE,DIESEL S10,R$ / litro,7.059,6.99,6.48,7.99,156,156
2026-06-01,2026-06-07,False,PE,ETANOL,R$ / litro,5.348,5.49,4.69,6.59,160,160
2026-06-01,2026-06-07,False,PE,GASOLINA,R$ / litro,6.996,7.02,6.36,7.99,189,189
2026-06-01,2026-06-07,False,PE,GASOLINA ADITIVADA,R$ / litro,7.134,7.185,6.37,7.78,140,140
2026-06-01,2026-06-07,False,PE,GNV,R$ / m³,4.69,4.69,4.68,4.69,29,29
2026-06-01,2026-06-07,False,PI,DIESEL,R$ / litro,7.148,7.09,6.32,7.6,21,21
2026-06-01,2026-06-07,False,PI,DIESEL S10,R$ / litro,7.326,7.32,6.94,7.9,29,29
2026-06-01,2026-06-07,False,PI,ETANOL,R$ / litro,4.992,4.99,4.49,5.4,20,20
2026-06-01,2026-06-07,False,PI,GASOLINA,R$ / litro,6.696,6.69,5.79,6.99,35,35
2026-06-01,2026-06-07,False,PI,GASOLINA ADITIVADA,R$ / litro,6.919,6.87,6.46,7.39,19,19
2026-06-01,2026-06-07,False,PR,DIESEL,R$ / litro,6.647,6.595,5.79,7.69,136,136
2026-06-01,2026-06-07,False,PR,DIESEL S10,R$ / litro,7.124,6.99,6.49,8.25,201,201
2026-06-01,2026-06-07,False,PR,ETANOL,R$ / litro,4.333,4.29,3.54,4.99,295,295
2026-06-01,2026-06-07,False,PR,GASOLINA,R$ / litro,6.675,6.69,5.99,7.39,293,293
2026-06-01,2026-06-07,False,PR,GASOLINA ADITIVADA,R$ / litro,6.838,6.89,6.07,7.6,233,233
2026-06-01,2026-06-07,False,PR,GNV,R$ / m³,4.578,4.49,4.29,4.99,5,5
2026-06-01,2026-06-07,False,RJ,DIESEL,R$ / litro,7.088,6.975,6.34,7.99,120,120
2026-06-01,2026-06-07,False,RJ,DIESEL S10,R$ / litro,7.195,7.09,5.69,8.19,227,227
2026-06-01,2026-06-07,False,RJ,ETANOL,R$ / litro,4.939,4.89,4.19,6.09,294,294
2026-06-01,2026-06-07,False,RJ,GASOLINA,R$ / litro,6.684,6.645,5.64,7.99,336,336
2026-06-01,2026-06-07,False,RJ,GASOLINA ADITIVADA,R$ / litro,6.858,6.82,6.09,8.19,303,303
2026-06-01,2026-06-07,False,RJ,GNV,R$ / m³,4.67,4.49,3.99,6.49,159,159
2026-06-01,2026-06-07,False,RN,DIESEL,R$ / litro,7.219,7.19,6.88,7.59,17,17
2026-06-01,2026-06-07,False,RN,DIESEL S10,R$ / litro,7.3,7.33,6.89,7.89,32,32
2026-06-01,2026-06-07,False,RN,ETANOL,R$ / litro,5.593,5.59,4.98,6.29,34,34
2026-06-01,2026-06-07,False,RN,GASOLINA,R$ / litro,6.745,6.75,6.45,7.59,38,38
2026-06-01,2026-06-07,False,RN,GASOLINA ADITIVADA,R$ / litro,6.814,6.79,6.45,7.29,30,30
2026-06-01,2026-06-07,False,RN,GNV,R$ / m³,5.09,5.09,5.09,5.09,4,4
2026-06-01,2026-06-07,False,RO,DIESEL,R$ / litro,7.276,7.31,6.6,7.88,36,36
2026-06-01,2026-06-07,False,RO,DIESEL S10,R$ / litro,7.417,7.37,6.89,8.39,45,45
2026-06-01,2026-06-07,False,RO,ETANOL,R$ / litro,5.634,5.6,5.29,5.99,31,31
2026-06-01,2026-06-07,False,RO,GASOLINA,R$ / litro,7.403,7.4,7.18,7.89,51,51
2026-06-01,2026-06-07,False,RO,GASOLINA ADITIVADA,R$ / litro,7.505,7.49,7.22,7.99,47,47
2026-06-01,2026-06-07,False,RR,DIESEL,R$ / litro,7.636,7.64,7.45,7.7,13,13
2026-06-01,2026-06-07,False,RR,DIESEL S10,R$ / litro,7.677,7.7,7.45,7.75,11,11
2026-06-01,2026-06-07,False,RR,ETANOL,R$ / litro,5.502,5.49,5.49,5.59,8,8
2026-06-01,2026-06-07,False,RR,GASOLINA,R$ / litro,7.7,7.7,7.7,7.7,15,15
2026-06-01,2026-06-07,False,RR,GASOLINA ADITIVADA,R$ / litro,7.803,7.8,7.79,7.84,15,15
2026-06-01,2026-06-07,False,RS,DIESEL,R$ / litro,6.794,6.79,5.96,7.99,191,191
2026-06-01,2026-06-07,False,RS,DIESEL S10,R$ / litro,6.956,6.89,6.29,8.04,216,216
2026-06-01,2026-06-07,False,RS,ETANOL,R$ / litro,4.986,4.99,4.25,6.16,165,165
2026-06-01,2026-06-07,False,RS,GASOLINA,R$ / litro,6.44,6.39,5.89,7.66,329,329
2026-06-01,2026-06-07,False,RS,GASOLINA ADITIVADA,R$ / litro,6.638,6.605,5.93,7.79,310,310
2026-06-01,2026-06-07,False,RS,GNV,R$ / m³,4.915,4.89,4.59,5.81,21,21
2026-06-01,2026-06-07,False,SC,DIESEL,R$ / litro,6.897,6.89,6.09,7.72,64,64
2026-06-01,2026-06-07,False,SC,DIESEL S10,R$ / litro,7.109,6.99,6.58,7.99,113,113
2026-06-01,2026-06-07,False,SC,ETANOL,R$ / litro,4.771,4.69,3.89,6.36,112,112
2026-06-01,2026-06-07,False,SC,GASOLINA,R$ / litro,6.606,6.67,6.05,7.19,162,162
2026-06-01,2026-06-07,False,SC,GASOLINA ADITIVADA,R$ / litro,6.754,6.79,6.05,7.83,155,155
2026-06-01,2026-06-07,False,SC,GNV,R$ / m³,4.644,4.59,4.49,5.46,27,27
2026-06-01,2026-06-07,False,SE,DIESEL,R$ / litro,7.066,6.9,6.9,7.79,15,15
2026-06-01,2026-06-07,False,SE,DIESEL S10,R$ / litro,7.085,6.98,6.98,7.39,21,21
2026-06-01,2026-06-07,False,SE,ETANOL,R$ / litro,5.551,5.5,5.35,5.7,25,25
2026-06-01,2026-06-07,False,SE,GASOLINA,R$ / litro,7.105,7.12,6.99,7.19,41,41
2026-06-01,2026-06-07,False,SE,GASOLINA ADITIVADA,R$ / litro,7.2,7.19,6.99,7.59,35,35
2026-06-01,2026-06-07,False,SE,GNV,R$ / m³,4.87,4.83,4.83,5.15,8,8
2026-06-01,2026-06-07,False,SP,DIESEL,R$ / litro,6.849,6.79,5.99,8.69,445,445
2026-06-01,2026-06-07,False,SP,DIESEL S10,R$ / litro,7.128,6.99,5.99,9.79,837,837
2026-06-01,2026-06-07,False,SP,ETANOL,R$ / litro,3.907,3.89,2.94,6.29,1220,1220
2026-06-01,2026-06-07,False,SP,GASOLINA,R$ / litro,6.476,6.49,5.49,9.69,1225,1225
2026-06-01,2026-06-07,False,SP,GASOLINA ADITIVADA,R$ / litro,6.759,6.69,5.89,9.89,936,936
2026-06-01,2026-06-07,False,SP,GNV,R$ / m³,4.308,4.19,3.69,5.99,47,47
2026-06-01,2026-06-07,False,TO,DIESEL,R$ / litro,7.027,6.99,6.39,7.99,28,28
2026-06-01,2026-06-07,False,TO,DIESEL S10,R$ / litro,7.126,7.06,6.68,7.8,39,39
2026-06-01,2026-06-07,False,TO,ETANOL,R$ / litro,5.276,5.315,4.85,6.03,40,40
2026-06-01,2026-06-07,False,TO,GASOLINA,R$ / litro,7.057,6.99,6.55,7.49,48,48
2026-06-01,2026-06-07,False,TO,GASOLINA ADITIVADA,R$ / litro,7.188,7.185,6.55,7.69,34,34
2026-06-08,2026-06-14,False,AC,DIESEL,R$ / litro,7.982,7.94,7.59,8.45,6,6
2026-06-08,2026-06-14,False,AC,DIESEL S10,R$ / litro,8.188,8.23,7.95,8.29,5,5
2026-06-08,2026-06-14,False,AC,ETANOL,R$ / litro,5.326,5.19,4.97,5.89,5,5
2026-06-08,2026-06-14,False,AC,GASOLINA,R$ / litro,7.466,7.39,7.15,8.46,7,7
2026-06-08,2026-06-14,False,AC,GASOLINA ADITIVADA,R$ / litro,7.563,7.49,7.24,8.59,7,7
2026-06-08,2026-06-14,False,AL,DIESEL,R$ / litro,8.099,8.19,7.49,8.99,7,7
2026-06-08,2026-06-14,False,AL,DIESEL S10,R$ / litro,7.291,7.08,6.79,8.26,24,24
2026-06-08,2026-06-14,False,AL,ETANOL,R$ / litro,5.108,4.99,4.69,5.99,52,52
2026-06-08,2026-06-14,False,AL,GASOLINA,R$ / litro,6.876,6.92,6.39,7.67,59,59
2026-06-08,2026-06-14,False,AL,GASOLINA ADITIVADA,R$ / litro,7.064,6.99,6.59,8.04,40,40
2026-06-08,2026-06-14,False,AL,GNV,R$ / m³,4.173,4.19,3.99,4.19,12,12
2026-06-08,2026-06-14,False,AM,DIESEL,R$ / litro,7.205,6.99,6.99,7.59,13,13
2026-06-08,2026-06-14,False,AM,DIESEL S10,R$ / litro,7.465,7.29,6.99,8.99,39,39
2026-06-08,2026-06-14,False,AM,ETANOL,R$ / litro,4.988,4.99,4.49,5.59,33,33
2026-06-08,2026-06-14,False,AM,GASOLINA,R$ / litro,7.03,6.79,6.48,8.99,53,53
2026-06-08,2026-06-14,False,AM,GASOLINA ADITIVADA,R$ / litro,7.146,6.84,6.59,8.99,42,42
2026-06-08,2026-06-14,False,AM,GNV,R$ / m³,4.99,4.99,4.99,4.99,2,2
2026-06-08,2026-06-14,False,AP,DIESEL S10,R$ / litro,7.182,6.975,6.9,7.85,8,8
2026-06-08,2026-06-14,False,AP,ETANOL,R$ / litro,5.98,5.89,5.84,6.21,3,3
2026-06-08,2026-06-14,False,AP,GASOLINA,R$ / litro,6.513,6.43,6.43,6.95,17,17
2026-06-08,2026-06-14,False,AP,GASOLINA ADITIVADA,R$ / litro,6.728,6.715,6.69,6.79,4,4
2026-06-08,2026-06-14,False,BA,DIESEL,R$ / litro,7.449,7.45,6.74,8.89,137,137
2026-06-08,2026-06-14,False,BA,DIESEL S10,R$ / litro,7.607,7.59,6.97,8.99,166,166
2026-06-08,2026-06-14,False,BA,ETANOL,R$ / litro,5.049,4.97,4.2,5.99,203,203
2026-06-08,2026-06-14,False,BA,GASOLINA,R$ / litro,7.167,7.09,6.52,7.97,228,228
2026-06-08,2026-06-14,False,BA,GASOLINA ADITIVADA,R$ / litro,7.255,7.24,6.67,8.15,167,167
2026-06-08,2026-06-14,False,BA,GNV,R$ / m³,4.618,4.39,4.25,6.19,13,13
2026-06-08,2026-06-14,False,CE,DIESEL,R$ / litro,7.152,7.125,6.58,7.89,18,18
2026-06-08,2026-06-14,False,CE,DIESEL S10,R$ / litro,7.15,7.08,6.15,7.99,116,116
2026-06-08,2026-06-14,False,CE,ETANOL,R$ / litro,5.297,5.25,4.86,6.19,114,114
2026-06-08,2026-06-14,False,CE,GASOLINA,R$ / litro,6.996,6.97,6.63,7.6,128,128
2026-06-08,2026-06-14,False,CE,GASOLINA ADITIVADA,R$ / litro,7.088,7.07,6.69,7.6,115,115
2026-06-08,2026-06-14,False,CE,GNV,R$ / m³,5.15,5.15,5.15,5.15,7,7
2026-06-08,2026-06-14,False,DF,DIESEL,R$ / litro,7.005,6.98,6.64,7.32,13,13
2026-06-08,2026-06-14,False,DF,DIESEL S10,R$ / litro,6.953,6.98,6.69,7.19,14,14
2026-06-08,2026-06-14,False,DF,ETANOL,R$ / litro,4.118,3.99,3.79,4.55,24,24
2026-06-08,2026-06-14,False,DF,GASOLINA,R$ / litro,6.506,6.59,6.17,6.97,50,50
2026-06-08,2026-06-14,False,DF,GASOLINA ADITIVADA,R$ / litro,6.714,6.65,6.29,7.27,42,42
2026-06-08,2026-06-14,False,ES,DIESEL,R$ / litro,6.804,6.89,6.09,7.15,24,24
2026-06-08,2026-06-14,False,ES,DIESEL S10,R$ / litro,6.894,6.89,6.19,7.39,42,42
2026-06-08,2026-06-14,False,ES,ETANOL,R$ / litro,4.858,4.85,4.52,5.89,53,53
2026-06-08,2026-06-14,False,ES,GASOLINA,R$ / litro,6.497,6.39,6.22,6.99,74,74
2026-06-08,2026-06-14,False,ES,GASOLINA ADITIVADA,R$ / litro,6.695,6.69,6.29,7.39,68,68
2026-06-08,2026-06-14,False,ES,GNV,R$ / m³,4.231,4.29,3.99,4.29,9,9
2026-06-08,2026-06-14,False,GO,DIESEL,R$ / litro,6.514,6.49,5.81,7.95,94,94
2026-06-08,2026-06-14,False,GO,DIESEL S10,R$ / litro,6.849,6.79,6.29,7.99,134,134
2026-06-08,2026-06-14,False,GO,ETANOL,R$ / litro,4.346,4.39,3.55,4.94,165,165
2026-06-08,2026-06-14,False,GO,GASOLINA,R$ / litro,6.808,6.89,5.89,7.39,167,167
2026-06-08,2026-06-14,False,GO,GASOLINA ADITIVADA,R$ / litro,6.997,6.99,5.99,7.64,98,98
2026-06-08,2026-06-14,False,MA,DIESEL,R$ / litro,7.136,6.99,6.4,8.09,47,47
2026-06-08,2026-06-14,False,MA,DIESEL S10,R$ / litro,7.251,7.19,6.63,8.09,85,85
2026-06-08,2026-06-14,False,MA,ETANOL,R$ / litro,5.341,5.2,4.85,6.29,57,57
2026-06-08,2026-06-14,False,MA,GASOLINA,R$ / litro,6.846,6.75,6.34,7.71,101,101
2026-06-08,2026-06-14,False,MA,GASOLINA ADITIVADA,R$ / litro,6.944,6.89,6.38,7.73,59,59
2026-06-08,2026-06-14,False,MG,DIESEL,R$ / litro,6.701,6.69,5.99,7.69,223,223
2026-06-08,2026-06-14,False,MG,DIESEL S10,R$ / litro,6.99,6.98,5.99,8.34,329,329
2026-06-08,2026-06-14,False,MG,ETANOL,R$ / litro,4.24,4.19,3.5,5.12,443,443
2026-06-08,2026-06-14,False,MG,GASOLINA,R$ / litro,6.358,6.39,5.49,7.39,467,467
2026-06-08,2026-06-14,False,MG,GASOLINA ADITIVADA,R$ / litro,6.589,6.59,5.74,8.25,297,297
2026-06-08,2026-06-14,False,MG,GNV,R$ / m³,5.264,5.19,4.79,5.79,7,7
2026-06-08,2026-06-14,False,MS,DIESEL,R$ / litro,6.861,6.79,6.43,7.58,21,21
2026-06-08,2026-06-14,False,MS,DIESEL S10,R$ / litro,7.118,7.07,6.75,7.69,22,22
2026-06-08,2026-06-14,False,MS,ETANOL,R$ / litro,4.201,4.265,3.8,4.97,28,28
2026-06-08,2026-06-14,False,MS,GASOLINA,R$ / litro,6.599,6.49,6.17,7.29,45,45
2026-06-08,2026-06-14,False,MS,GASOLINA ADITIVADA,R$ / litro,6.771,6.685,6.19,7.49,34,34
2026-06-08,2026-06-14,False,MS,GNV,R$ / m³,4.69,4.69,4.59,4.79,2,2
2026-06-08,2026-06-14,False,MT,DIESEL,R$ / litro,6.931,6.99,6.03,7.39,51,51
2026-06-08,2026-06-14,False,MT,DIESEL S10,R$ / litro,7.219,7.27,6.69,7.9,57,57
2026-06-08,2026-06-14,False,MT,ETANOL,R$ / litro,3.879,3.975,3.31,4.09,84,84
2026-06-08,2026-06-14,False,MT,GASOLINA,R$ / litro,6.779,6.77,6.2,7.48,84,84
2026-06-08,2026-06-14,False,MT,GASOLINA ADITIVADA,R$ / litro,6.946,6.99,6.37,7.48,50,50
2026-06-08,2026-06-14,False,MT,GNV,R$ / m³,3.99,3.99,3.99,3.99,2,2
2026-06-08,2026-06-14,False,PA,DIESEL,R$ / litro,7.322,7.26,6.29,8.75,45,45
2026-06-08,2026-06-14,False,PA,DIESEL S10,R$ / litro,7.406,7.3,6.63,8.8,79,79
2026-06-08,2026-06-14,False,PA,ETANOL,R$ / litro,5.154,5.29,4.19,6.09,50,50
2026-06-08,2026-06-14,False,PA,GASOLINA,R$ / litro,6.841,6.85,6.12,7.75,105,105
2026-06-08,2026-06-14,False,PA,GASOLINA ADITIVADA,R$ / litro,7.026,6.99,6.17,7.8,67,67
2026-06-08,2026-06-14,False,PB,DIESEL,R$ / litro,6.861,6.89,6.37,7.19,30,30
2026-06-08,2026-06-14,False,PB,DIESEL S10,R$ / litro,7.165,7.09,6.88,7.49,49,49
2026-06-08,2026-06-14,False,PB,ETANOL,R$ / litro,4.853,4.79,4.57,5.39,56,56
2026-06-08,2026-06-14,False,PB,GASOLINA,R$ / litro,6.57,6.49,6.26,6.99,67,67
2026-06-08,2026-06-14,False,PB,GASOLINA ADITIVADA,R$ / litro,6.723,6.79,6.38,6.99,45,45
2026-06-08,2026-06-14,False,PB,GNV,R$ / m³,4.944,4.86,4.85,5.21,12,12
2026-06-08,2026-06-14,False,PE,DIESEL,R$ / litro,7.442,7.59,6.99,7.69,9,9
2026-06-08,2026-06-14,False,PE,DIESEL S10,R$ / litro,7.059,6.99,6.69,7.91,146,146
2026-06-08,2026-06-14,False,PE,ETANOL,R$ / litro,5.312,5.45,4.54,5.69,149,149
2026-06-08,2026-06-14,False,PE,GASOLINA,R$ / litro,7.024,6.99,6.49,7.65,172,172
2026-06-08,2026-06-14,False,PE,GASOLINA ADITIVADA,R$ / litro,7.16,7.15,6.49,7.78,131,131
2026-06-08,2026-06-14,False,PE,GNV,R$ / m³,4.69,4.69,4.69,4.69,25,25
2026-06-08,2026-06-14,False,PI,DIESEL,R$ / litro,7.174,7.14,6.32,7.89,18,18
2026-06-08,2026-06-14,False,PI,DIESEL S10,R$ / litro,7.41,7.39,6.99,8.03,26,26
2026-06-08,2026-06-14,False,PI,ETANOL,R$ / litro,4.983,4.99,4.78,5.4,26,26
2026-06-08,2026-06-14,False,PI,GASOLINA,R$ / litro,6.742,6.69,6.09,7.59,43,43
2026-06-08,2026-06-14,False,PI,GASOLINA ADITIVADA,R$ / litro,6.994,6.98,6.68,7.59,29,29
2026-06-08,2026-06-14,False,PR,DIESEL,R$ / litro,6.589,6.58,5.79,7.69,121,121
2026-06-08,2026-06-14,False,PR,DIESEL S10,R$ / litro,7.089,6.99,6.49,8.25,165,165
2026-06-08,2026-06-14,False,PR,ETANOL,R$ / litro,4.35,4.34,3.54,4.99,250,250
2026-06-08,2026-06-14,False,PR,GASOLINA,R$ / litro,6.713,6.69,5.89,7.39,255,255
2026-06-08,2026-06-14,False,PR,GASOLINA ADITIVADA,R$ / litro,6.878,6.89,5.89,7.6,196,196
2026-06-08,2026-06-14,False,PR,GNV,R$ / m³,4.488,4.465,4.29,4.73,4,4
2026-06-08,2026-06-14,False,RJ,DIESEL,R$ / litro,7.049,6.96,6.29,7.99,116,116
2026-06-08,2026-06-14,False,RJ,DIESEL S10,R$ / litro,7.161,6.99,5.69,8.19,210,210
2026-06-08,2026-06-14,False,RJ,ETANOL,R$ / litro,4.919,4.89,4.28,5.89,283,283
2026-06-08,2026-06-14,False,RJ,GASOLINA,R$ / litro,6.699,6.69,5.99,7.99,328,328
2026-06-08,2026-06-14,False,RJ,GASOLINA ADITIVADA,R$ / litro,6.869,6.85,6.09,8.19,296,296
2026-06-08,2026-06-14,False,RJ,GNV,R$ / m³,4.595,4.45,3.99,6.49,159,159
2026-06-08,2026-06-14,False,RN,DIESEL,R$ / litro,7.204,7.18,6.79,7.59,21,21
2026-06-08,2026-06-14,False,RN,DIESEL S10,R$ / litro,7.324,7.345,6.89,7.89,38,38
2026-06-08,2026-06-14,False,RN,ETANOL,R$ / litro,5.584,5.585,4.98,6.29,42,42
2026-06-08,2026-06-14,False,RN,GASOLINA,R$ / litro,6.788,6.765,6.45,7.59,44,44
2026-06-08,2026-06-14,False,RN,GASOLINA ADITIVADA,R$ / litro,6.856,6.86,6.45,7.69,37,37
2026-06-08,2026-06-14,False,RN,GNV,R$ / m³,5.088,5.09,5.08,5.09,4,4
